ID,Type,SKU,"GTIN, UPC, EAN of ISBN",Naam,Gepubliceerd,Uitgelicht?,"Zichtbaarheid in catalogus","Korte beschrijving",Beschrijving,"Startdatum actieprijs","Einddatum actieprijs","Btw status",Belastingklasse,"Op voorraad?",Voorraad,"Lage voorraad","Nabestellingen toestaan?","Wordt individueel verkocht?","Gewicht (kg)","Lengte (cm)","Breedte (cm)","Hoogte (cm)","Klantbeoordelingen toestaan?",Aankoopnotitie,Actieprijs,"Reguliere prijs",Categorieën,Tags,Verzendklasse,Afbeeldingen,Downloadlimiet,"Dagen vervaltijd download",Hoofd,"Gegroepeerde producten",Upsells,Cross-sells,"Externe URL","Knop tekst",Positie,"Google product feed: Adult content","Google product feed: Adwords grouping filter","Google product feed: Adwords labels","Google product feed: Age Group","Google product feed: Availability (backordered products)","Google product feed: Availability (in stock products)","Google product feed: Availability (out of stock products)","Google product feed: Availability date","Google product feed: Bing Category","Google product feed: Bing shipping info (country and price)","Google product feed: Bing shipping info (country, service and price)","Google product feed: Bing shipping info (price only)","Google product feed: Brand","Google product feed: Bundle indicator (is_bundle)","Google product feed: Colour","Google product feed: Condition","Google product feed: Consumer datasheet","Google product feed: Consumer notice(s)","Google product feed: Cost of goods sold","Google product feed: Custom label 0","Google product feed: Custom label 1","Google product feed: Custom label 2","Google product feed: Custom label 3","Google product feed: Custom label 4","Google product feed: Delivery label","Google product feed: Disclosure date","Google product feed: Energy efficiency class","Google product feed: Energy label image link","Google product feed: Excluded destination","Google product feed: Expiration date","Google product feed: Gender","Google product feed: Global Trade Item Number (GTIN)","Google product feed: Google Product Category","Google product feed: Google-funded promotion eligibility","Google product feed: Hide product from feed (Y/N)","Google product feed: Identifier exists flag","Google product feed: Included destination","Google product feed: Instalment","Google product feed: Manufacturer Part Number (MPN)","Google product feed: Material","Google product feed: Maximum energy efficiency class","Google product feed: Maximum handling time","Google product feed: Minimum energy efficiency class","Google product feed: Minimum handling time","Google product feed: Multipack","Google product feed: Pattern","Google product feed: Pause","Google product feed: Pickup SLA","Google product feed: Pickup method","Google product feed: Product Type","Google product feed: Product detail(s)","Google product feed: Product fee","Google product feed: Product highlight(s)","Google product feed: Promotion ID","Google product feed: Promotion ID [Bing]","Google product feed: Purchase quantity limit","Google product feed: Return address label","Google product feed: Return policy label","Google product feed: Sell On Google Quantity","Google product feed: Ships from country","Google product feed: Shopping ads excluded countries","Google product feed: Short title","Google product feed: Size","Google product feed: Size system","Google product feed: Size type","Google product feed: Tax Category (US stores only)","Google product feed: Title","Google product feed: Transit time label","Google product feed: Unit pricing base measure","Google product feed: Unit pricing measure",Merken,"Attribuut 1 naam","Attribuut 1 waarde(n)","Attribuut 1 zichtbaar","Attribuut 1 globaal","Meta: _yoast_wpseo_title","Attribuut 2 naam","Attribuut 2 waarde(n)","Attribuut 2 zichtbaar","Attribuut 2 globaal","Attribuut 3 naam","Attribuut 3 waarde(n)","Attribuut 3 zichtbaar","Attribuut 3 globaal","Attribuut 4 naam","Attribuut 4 waarde(n)","Attribuut 4 zichtbaar","Attribuut 4 globaal","Attribuut 5 naam","Attribuut 5 waarde(n)","Attribuut 5 zichtbaar","Attribuut 5 globaal","Meta: _yoast_wpseo_metadesc","Meta: _wpt_field_documenten","Meta: _wpt_field_documentatie","Meta: _wpt_field_specificaties","Meta: _wp_page_template","Meta: shoptimizer_layout_pdp_short_description_position","Meta: _wpt_override_documenten","Meta: _wpt_override_specificaties","Meta: _yoast_wpseo_primary_product_brand","Meta: _yoast_wpseo_primary_product_cat","Meta: _yoast_wpseo_content_score","Meta: _yoast_wpseo_estimated-reading-time-minutes","Attribuut 6 naam","Attribuut 6 waarde(n)","Attribuut 6 zichtbaar","Attribuut 6 globaal","Meta: _yoast_wpseo_wordproof_timestamp","Meta: woocommerce_gpf_excluded_media_ids","Meta: _elementor_edit_mode","Meta: _elementor_template_type","Meta: _elementor_version","Meta: _elementor_pro_version","Meta: _yoast_wpseo_focuskw","Meta: _yoast_wpseo_linkdex","Meta: woocommerce_gpf_primary_media_id","Meta: _oembed_ef69d11d828a961ca20954fe1df5e227","Attribuut 7 naam","Attribuut 7 waarde(n)","Attribuut 7 zichtbaar","Attribuut 7 globaal","Meta: _wp_old_date"
110,simple,110,,"ATV1200-A1600-3333 1338kW HS frequentieregelaar",1,0,visible,,"<p></p><p></p><table class=""specs""><tbody><tr><th>Merk</th><td>SCHNEIDER</td></tr><tr><th>Vermogen</th><td>1338kW</td></tr><tr><th>Stroom</th><td>280A</td></tr><tr><th>Afmetingen</th><td>3560x1500x2820</td></tr><tr><th>Spanning</th><td>3,3 kV</td></tr><tr><th>Gewicht</th><td>5400Kg</td></tr></tbody></table>",,,taxable,,1,,,0,0,,,,,1,,,0,"Producten > Aandrijftechniek > SCHNEIDER FREQUENTIEREGELAARS > ALTIVAR 1200 3\,3kV serie",,,,,,,,,,,,1293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Merk,Schneider,1,1,"ALTIVAR 1200 3,3kV serie"
111,simple,111,,"ATV1200-A1830-3333 1530kW HS frequentieregelaar",1,0,visible,,"<p></p><p></p><table class=""specs""><tbody><tr><th>Merk</th><td>SCHNEIDER</td></tr><tr><th>Vermogen</th><td>1530kW</td></tr><tr><th>Stroom</th><td>320A</td></tr><tr><th>Afmetingen</th><td>4560x1500x2670</td></tr><tr><th>Spanning</th><td>3,3 kV</td></tr><tr><th>Gewicht</th><td>6400Kg</td></tr></tbody></table>",,,taxable,,1,,,0,0,,,,,1,,,0,"Producten > Aandrijftechniek > SCHNEIDER FREQUENTIEREGELAARS > ALTIVAR 1200 3\,3kV serie",,,,,,,,,,,,1300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Merk,Schneider,1,1,"ALTIVAR 1200 3,3kV serie"
112,simple,112,,"ATV1200-A2000-3333 1672kW HS frequentieregelaar",1,0,visible,,"<p></p><p></p><table class=""specs""><tbody><tr><th>Merk</th><td>SCHNEIDER</td></tr><tr><th>Vermogen</th><td>1672kW</td></tr><tr><th>Stroom</th><td>350A</td></tr><tr><th>Afmetingen</th><td>4560x1500x2670</td></tr><tr><th>Spanning</th><td>3,3 kV</td></tr><tr><th>Gewicht</th><td>6500Kg</td></tr></tbody></table>",,,taxable,,1,,,0,0,,,,,1,,,0,"Producten > Aandrijftechniek > SCHNEIDER FREQUENTIEREGELAARS > ALTIVAR 1200 3\,3kV serie",,,,,,,,,,,,1304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Merk,Schneider,1,1,"ALTIVAR 1200 3,3kV serie"
113,simple,113,,"ATV1200-A2340-3333 1956kW HS frequentieregelaar",1,0,visible,,"<p></p><p></p><table class=""specs""><tbody><tr><th>Merk</th><td>SCHNEIDER</td></tr><tr><th>Vermogen</th><td>1956kW</td></tr><tr><th>Stroom</th><td>410A</td></tr><tr><th>Afmetingen</th><td>4560x1600x2670</td></tr><tr><th>Spanning</th><td>3,3 kV</td></tr><tr><th>Gewicht</th><td>7100Kg</td></tr></tbody></table>",,,taxable,,1,,,0,0,,,,,1,,,0,"Producten > Aandrijftechniek > SCHNEIDER FREQUENTIEREGELAARS > ALTIVAR 1200 3\,3kV serie",,,,,,,,,,,,1315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Merk,Schneider,1,1,"ALTIVAR 1200 3,3kV serie"
114,simple,114,,"ATV1200-A2800-3333 2341KW HS frequentieregelaar",1,0,visible,,"<p></p><p></p><table class=""specs""><tbody><tr><th>Merk</th><td>SCHNEIDER</td></tr><tr><th>Vermogen</th><td>2341KW</td></tr><tr><th>Stroom</th><td>490A</td></tr><tr><th>Afmetingen</th><td>4560x1600x2820</td></tr><tr><th>Spanning</th><td>3,3 kV</td></tr><tr><th>Gewicht</th><td>7800Kg</td></tr></tbody></table>",,,taxable,,1,,,0,0,,,,,1,,,0,"Producten > Aandrijftechniek > SCHNEIDER FREQUENTIEREGELAARS > ALTIVAR 1200 3\,3kV serie",,,,,,,,,,,,1325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Merk,Schneider,1,1,"ALTIVAR 1200 3,3kV serie"
115,simple,115,,"ATV1200-A3150-3333 2633kW HS frequentieregelaar",1,0,visible,,"<p></p><p></p><table class=""specs""><tbody><tr><th>Merk</th><td>SCHNEIDER</td></tr><tr><th>Vermogen</th><td>2633kW</td></tr><tr><th>Stroom</th><td>550A</td></tr><tr><th>Afmetingen</th><td>5870x1700x2740</td></tr><tr><th>Spanning</th><td>3,3 kV</td></tr><tr><th>Gewicht</th><td>9800Kg</td></tr></tbody></table>",,,taxable,,1,,,0,0,,,,,1,,,0,"Producten > Aandrijftechniek > SCHNEIDER FREQUENTIEREGELAARS > ALTIVAR 1200 3\,3kV serie",,,,,,,,,,,,1334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Merk,Schneider,1,1,"ALTIVAR 1200 3,3kV serie"
116,simple,116,,"ATV1200-A3500-3333 2926kW HS frequentieregelaar",1,0,visible,,"<p></p><p></p><table class=""specs""><tbody><tr><th>Merk</th><td>SCHNEIDER</td></tr><tr><th>Vermogen</th><td>2926kW</td></tr><tr><th>Stroom</th><td>612A</td></tr><tr><th>Afmetingen</th><td>5870x1700x2740</td></tr><tr><th>Spanning</th><td>3,3 kV</td></tr><tr><th>Gewicht</th><td>10200Kg</td></tr></tbody></table>",,,taxable,,1,,,0,0,,,,,1,,,0,"Producten > Aandrijftechniek > SCHNEIDER FREQUENTIEREGELAARS > ALTIVAR 1200 3\,3kV serie",,,,,,,,,,,,1342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Merk,Schneider,1,1,"ALTIVAR 1200 3,3kV serie"
117,simple,117,,"ATV1200-A3780-3333 3160kW HS frequentieregelaar",1,0,visible,,"<p></p><p></p><table class=""specs""><tbody><tr><th>Merk</th><td>SCHNEIDER</td></tr><tr><th>Vermogen</th><td>3160kW</td></tr><tr><th>Stroom</th><td>661A</td></tr><tr><th>Afmetingen</th><td>5870x1700x2740</td></tr><tr><th>Spanning</th><td>3,3 kV</td></tr><tr><th>Gewicht</th><td>10600Kg</td></tr></tbody></table>",,,taxable,,1,,,0,0,,,,,1,,,0,"Producten > Aandrijftechniek > SCHNEIDER FREQUENTIEREGELAARS > ALTIVAR 1200 3\,3kV serie",,,,,,,,,,,,1348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Merk,Schneider,1,1,"ALTIVAR 1200 3,3kV serie"
118,simple,118,,"ATV1200-A4120-3333 3444kW HS frequentieregelaar",1,0,visible,,"<p></p><p></p><table class=""specs""><tbody><tr><th>Merk</th><td>SCHNEIDER</td></tr><tr><th>Vermogen</th><td>3444kW</td></tr><tr><th>Stroom</th><td>720A</td></tr><tr><th>Afmetingen</th><td>5870x1700x2740</td></tr><tr><th>Spanning</th><td>3,3 kV</td></tr><tr><th>Gewicht</th><td>11100Kg</td></tr></tbody></table>",,,taxable,,1,,,0,0,,,,,1,,,0,"Producten > Aandrijftechniek > SCHNEIDER FREQUENTIEREGELAARS > ALTIVAR 1200 3\,3kV serie",,,,,,,,,,,,1355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Merk,Schneider,1,1,"ALTIVAR 1200 3,3kV serie"
119,simple,119,,"ATV1200-A4460-3333 3729kW HS frequentieregelaar",1,0,visible,,"<p></p><p></p><table class=""specs""><tbody><tr><th>Merk</th><td>SCHNEIDER</td></tr><tr><th>Vermogen</th><td>3729kW</td></tr><tr><th>Stroom</th><td>780A</td></tr><tr><th>Afmetingen</th><td>5870x1700x2740</td></tr><tr><th>Spanning</th><td>3,3 kV</td></tr><tr><th>Gewicht</th><td>11800Kg</td></tr></tbody></table>",,,taxable,,1,,,0,0,,,,,1,,,0,"Producten > Aandrijftechniek > SCHNEIDER FREQUENTIEREGELAARS > ALTIVAR 1200 3\,3kV serie",,,,,,,,,,,,1361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Merk,Schneider,1,1,"ALTIVAR 1200 3,3kV serie"
120,simple,120,,"ATV1200-A4860-3333 4063kW HS frequentieregelaar",1,0,visible,,"<p></p><p></p><table class=""specs""><tbody><tr><th>Merk</th><td>SCHNEIDER</td></tr><tr><th>Vermogen</th><td>4063kW</td></tr><tr><th>Stroom</th><td>850A</td></tr><tr><th>Afmetingen</th><td>5870x1700x2740</td></tr><tr><th>Spanning</th><td>3,3 kV</td></tr><tr><th>Gewicht</th><td>12400Kg</td></tr></tbody></table>",,,taxable,,1,,,0,0,,,,,1,,,0,"Producten > Aandrijftechniek > SCHNEIDER FREQUENTIEREGELAARS > ALTIVAR 1200 3\,3kV serie",,,,,,,,,,,,1374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Merk,Schneider,1,1,"ALTIVAR 1200 3,3kV serie"
122,simple,122,,"ATV1200-A350-4242 293KW HS frequentieregelaar",1,0,visible,,"<p></p><p></p><table class=""specs""><tbody><tr><th>Merk</th><td>SCHNEIDER</td></tr><tr><th>Vermogen</th><td>293KW</td></tr><tr><th>Stroom</th><td>49A</td></tr><tr><th>Afmetingen</th><td>2660x1400x2520</td></tr><tr><th>Spanning</th><td>4,16 KV</td></tr><tr><th>Gewicht</th><td>2400Kg</td></tr></tbody></table>",,,taxable,,1,,,0,0,,,,,1,,,0,"Producten > Aandrijftechniek > SCHNEIDER FREQUENTIEREGELAARS > ALTIVAR 1200 4\,16kV serie",,,https://shop.electroproject.nl/wp-content/uploads/2023/05/altivar-1200-klein-07.jpg,,,,,,,,,1340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Merk,Schneider,1,1,"ALTIVAR 1200 4,16kV serie"
